"";"boot";"cols";"Accuracy";"acc_teste";"mean_acc_test"
"34077";8520;1;1;0,6;0,525
"34078";8520;2;1;0,5;0,525
"34079";8520;3;1;0,55;0,525
"34080";8520;4;1;0,5;0,525
"34081";8521;1;1;0,45;0,45
"34082";8521;2;1;0,5;0,45
"34083";8521;3;1;0,45;0,45
"34084";8521;4;1;0,35;0,45
"34085";8522;1;1;0,4;0,5
"34086";8522;2;1;0,45;0,5
"34087";8522;3;1;0,55;0,5
"34088";8522;4;1;0,65;0,5
"34089";8523;1;1;0,35;0,525
"34090";8523;2;1;0,55;0,525
"34091";8523;3;1;0,5;0,525
"34092";8523;4;1;0,55;0,525
"34093";8524;1;1;0,4;0,525
"34094";8524;2;1;0,5;0,525
"34095";8524;3;1;0,55;0,525
"34096";8524;4;1;0,6;0,525
"34097";8525;1;1;0,55;0,55
"34098";8525;2;1;0,55;0,55
"34099";8525;3;1;0,55;0,55
"34100";8525;4;1;0,65;0,55
"34101";8526;1;1;0,5;0,55
"34102";8526;2;1;0,65;0,55
"34103";8526;3;1;0,55;0,55
"34104";8526;4;1;0,55;0,55
"34105";8527;1;1;0,45;0,475
"34106";8527;2;1;0,45;0,475
"34107";8527;3;1;0,65;0,475
"34108";8527;4;1;0,5;0,475
"34109";8528;1;1;0,65;0,575
"34110";8528;2;1;0,4;0,575
"34111";8528;3;1;0,55;0,575
"34112";8528;4;1;0,6;0,575
"34113";8529;1;1;0,35;0,5
"34114";8529;2;1;0,55;0,5
"34115";8529;3;1;0,5;0,5
"34116";8529;4;1;0,5;0,5
"34117";8530;1;1;0,35;0,4
"34118";8530;2;1;0,5;0,4
"34119";8530;3;1;0,45;0,4
"34120";8530;4;1;0,3;0,4
"34121";8531;1;1;0,5;0,525
"34122";8531;2;1;0,4;0,525
"34123";8531;3;1;0,55;0,525
"34124";8531;4;1;0,6;0,525
"34125";8532;1;1;0,5;0,5
"34126";8532;2;1;0,45;0,5
"34127";8532;3;1;0,5;0,5
"34128";8532;4;1;0,6;0,5
"34129";8533;1;1;0,35;0,45
"34130";8533;2;1;0,45;0,45
"34131";8533;3;1;0,5;0,45
"34132";8533;4;1;0,45;0,45
"34133";8534;1;1;0,7;0,6
"34134";8534;2;1;0,55;0,6
"34135";8534;3;1;0,6;0,6
"34136";8534;4;1;0,6;0,6
"34137";8535;1;1;0,4;0,5
"34138";8535;2;1;0,5;0,5
"34139";8535;3;1;0,5;0,5
"34140";8535;4;1;0,55;0,5
"34141";8536;1;1;0,35;0,4
"34142";8536;2;1;0,5;0,4
"34143";8536;3;1;0,4;0,4
"34144";8536;4;1;0,4;0,4
"34145";8537;1;1;0,65;0,5
"34146";8537;2;1;0,45;0,5
"34147";8537;3;1;0,4;0,5
"34148";8537;4;1;0,55;0,5
"34149";8538;1;1;0,55;0,525
"34150";8538;2;1;0,5;0,525
"34151";8538;3;1;0,5;0,525
"34152";8538;4;1;0,6;0,525
"34153";8539;1;1;0,55;0,525
"34154";8539;2;1;0,45;0,525
"34155";8539;3;1;0,5;0,525
"34156";8539;4;1;0,6;0,525
"34157";8540;1;1;0,55;0,525
"34158";8540;2;1;0,5;0,525
"34159";8540;3;1;0,4;0,525
"34160";8540;4;1;0,55;0,525
"34161";8541;1;1;0,55;0,5
"34162";8541;2;1;0,5;0,5
"34163";8541;3;1;0,45;0,5
"34164";8541;4;1;0,5;0,5
"34165";8542;1;1;0,3;0,45
"34166";8542;2;1;0,55;0,45
"34167";8542;3;1;0,5;0,45
"34168";8542;4;1;0,4;0,45
"34169";8543;1;1;0,45;0,475
"34170";8543;2;1;0,5;0,475
"34171";8543;3;1;0,4;0,475
"34172";8543;4;1;0,6;0,475
"34173";8544;1;1;0,3;0,5
"34174";8544;2;1;0,55;0,5
"34175";8544;3;1;0,5;0,5
"34176";8544;4;1;0,5;0,5
"34177";8545;1;1;0,5;0,525
"34178";8545;2;1;0,5;0,525
"34179";8545;3;1;0,55;0,525
"34180";8545;4;1;0,55;0,525
"34181";8546;1;1;0,45;0,45
"34182";8546;2;1;0,55;0,45
"34183";8546;3;1;0,3;0,45
"34184";8546;4;1;0,45;0,45
"34185";8547;1;1;0,45;0,475
"34186";8547;2;1;0,5;0,475
"34187";8547;3;1;0,5;0,475
"34188";8547;4;1;0,35;0,475
"34189";8548;1;1;0,6;0,6
"34190";8548;2;1;0,6;0,6
"34191";8548;3;1;0,5;0,6
"34192";8548;4;1;0,6;0,6
"34193";8549;1;1;0,4;0,45
"34194";8549;2;1;0,5;0,45
"34195";8549;3;1;0,5;0,45
"34196";8549;4;1;0,4;0,45
"34197";8550;1;1;0,5;0,5
"34198";8550;2;1;0,5;0,5
"34199";8550;3;1;0,5;0,5
"34200";8550;4;1;0,6;0,5
"34201";8551;1;1;0,25;0,425
"34202";8551;2;1;0,4;0,425
"34203";8551;3;1;0,5;0,425
"34204";8551;4;1;0,45;0,425
"34205";8552;1;1;0,45;0,475
"34206";8552;2;1;0,55;0,475
"34207";8552;3;1;0,4;0,475
"34208";8552;4;1;0,5;0,475
"34209";8553;1;1;0,2;0,5
"34210";8553;2;1;0,5;0,5
"34211";8553;3;1;0,55;0,5
"34212";8553;4;1;0,5;0,5
"34213";8554;1;1;0,35;0,375
"34214";8554;2;1;0,45;0,375
"34215";8554;3;1;0,4;0,375
"34216";8554;4;1;0,3;0,375
"34217";8555;1;1;0,4;0,475
"34218";8555;2;1;0,45;0,475
"34219";8555;3;1;0,55;0,475
"34220";8555;4;1;0,5;0,475
"34221";8556;1;1;0,6;0,525
"34222";8556;2;1;0,5;0,525
"34223";8556;3;1;0,5;0,525
"34224";8556;4;1;0,55;0,525
"34225";8557;1;1;0,55;0,5
"34226";8557;2;1;0,45;0,5
"34227";8557;3;1;0,45;0,5
"34228";8557;4;1;0,55;0,5
"34229";8558;1;1;0,5;0,55
"34230";8558;2;1;0,55;0,55
"34231";8558;3;1;0,6;0,55
"34232";8558;4;1;0,55;0,55
"34233";8559;1;1;0,65;0,575
"34234";8559;2;1;0,55;0,575
"34235";8559;3;1;0,5;0,575
"34236";8559;4;1;0,6;0,575
"34237";8560;1;1;0,5;0,525
"34238";8560;2;1;0,6;0,525
"34239";8560;3;1;0,5;0,525
"34240";8560;4;1;0,55;0,525
"34241";8561;1;1;0,6;0,525
"34242";8561;2;1;0,45;0,525
"34243";8561;3;1;0,55;0,525
"34244";8561;4;1;0,5;0,525
"34245";8562;1;1;0,45;0,5
"34246";8562;2;1;0,45;0,5
"34247";8562;3;1;0,6;0,5
"34248";8562;4;1;0,55;0,5
"34249";8563;1;1;0,55;0,55
"34250";8563;2;1;0,45;0,55
"34251";8563;3;1;0,55;0,55
"34252";8563;4;1;0,55;0,55
"34253";8564;1;1;0,4;0,475
"34254";8564;2;1;0,5;0,475
"34255";8564;3;1;0,55;0,475
"34256";8564;4;1;0,45;0,475
"34257";8565;1;1;0,6;0,575
"34258";8565;2;1;0,55;0,575
"34259";8565;3;1;0,5;0,575
"34260";8565;4;1;0,65;0,575
"34261";8566;1;1;0,6;0,475
"34262";8566;2;1;0,5;0,475
"34263";8566;3;1;0,45;0,475
"34264";8566;4;1;0,4;0,475
"34265";8567;1;1;0,4;0,5
"34266";8567;2;1;0,5;0,5
"34267";8567;3;1;0,55;0,5
"34268";8567;4;1;0,5;0,5
"34269";8568;1;1;0,4;0,475
"34270";8568;2;1;0,5;0,475
"34271";8568;3;1;0,45;0,475
"34272";8568;4;1;0,55;0,475
"34273";8569;1;1;0,4;0,475
"34274";8569;2;1;0,5;0,475
"34275";8569;3;1;0,45;0,475
"34276";8569;4;1;0,55;0,475
"34277";8570;1;1;0,45;0,45
"34278";8570;2;1;0,45;0,45
"34279";8570;3;1;0,45;0,45
"34280";8570;4;1;0,55;0,45
"34281";8571;1;1;0,5;0,5
"34282";8571;2;1;0,55;0,5
"34283";8571;3;1;0,5;0,5
"34284";8571;4;1;0,5;0,5
"34285";8572;1;1;0,5;0,5
"34286";8572;2;1;0,5;0,5
"34287";8572;3;1;0,6;0,5
"34288";8572;4;1;0,5;0,5
"34289";8573;1;1;0,35;0,45
"34290";8573;2;1;0,35;0,45
"34291";8573;3;1;0,55;0,45
"34292";8573;4;1;0,6;0,45
"34293";8574;1;1;0,75;0,55
"34294";8574;2;1;0,45;0,55
"34295";8574;3;1;0,6;0,55
"34296";8574;4;1;0,5;0,55
"34297";8575;1;1;0,3;0,5
"34298";8575;2;1;0,5;0,5
"34299";8575;3;1;0,55;0,5
"34300";8575;4;1;0,5;0,5
"34301";8576;1;1;0,5;0,5
"34302";8576;2;1;0,5;0,5
"34303";8576;3;1;0,45;0,5
"34304";8576;4;1;0,5;0,5
"34305";8577;1;1;0,35;0,525
"34306";8577;2;1;0,55;0,525
"34307";8577;3;1;0,55;0,525
"34308";8577;4;1;0,5;0,525
"34309";8578;1;1;0,35;0,475
"34310";8578;2;1;0,45;0,475
"34311";8578;3;1;0,5;0,475
"34312";8578;4;1;0,5;0,475
"34313";8579;1;1;0,25;0,45
"34314";8579;2;1;0,45;0,45
"34315";8579;3;1;0,45;0,45
"34316";8579;4;1;0,55;0,45
"34317";8580;1;1;0,4;0,5
"34318";8580;2;1;0,5;0,5
"34319";8580;3;1;0,65;0,5
"34320";8580;4;1;0,5;0,5
"34321";8581;1;1;0,5;0,5
"34322";8581;2;1;0,5;0,5
"34323";8581;3;1;0,6;0,5
"34324";8581;4;1;0,5;0,5
"34325";8582;1;1;0,5;0,5
"34326";8582;2;1;0,55;0,5
"34327";8582;3;1;0,35;0,5
"34328";8582;4;1;0,5;0,5
"34329";8583;1;1;0,5;0,525
"34330";8583;2;1;0,45;0,525
"34331";8583;3;1;0,65;0,525
"34332";8583;4;1;0,55;0,525
"34333";8584;1;1;0,7;0,6
"34334";8584;2;1;0,5;0,6
"34335";8584;3;1;0,6;0,6
"34336";8584;4;1;0,6;0,6
"34337";8585;1;1;0,3;0,375
"34338";8585;2;1;0,4;0,375
"34339";8585;3;1;0,45;0,375
"34340";8585;4;1;0,35;0,375
"34341";8586;1;1;0,35;0,475
"34342";8586;2;1;0,45;0,475
"34343";8586;3;1;0,5;0,475
"34344";8586;4;1;0,55;0,475
"34345";8587;1;1;0,4;0,475
"34346";8587;2;1;0,65;0,475
"34347";8587;3;1;0,5;0,475
"34348";8587;4;1;0,45;0,475
"34349";8588;1;1;0,3;0,45
"34350";8588;2;1;0,6;0,45
"34351";8588;3;1;0,45;0,45
"34352";8588;4;1;0,45;0,45
"34353";8589;1;1;0,65;0,5
"34354";8589;2;1;0,5;0,5
"34355";8589;3;1;0,5;0,5
"34356";8589;4;1;0,45;0,5
"34357";8590;1;1;0,5;0,475
"34358";8590;2;1;0,45;0,475
"34359";8590;3;1;0,5;0,475
"34360";8590;4;1;0,4;0,475
"34361";8591;1;1;0,4;0,5
"34362";8591;2;1;0,5;0,5
"34363";8591;3;1;0,5;0,5
"34364";8591;4;1;0,6;0,5
"34365";8592;1;1;0,4;0,575
"34366";8592;2;1;0,5;0,575
"34367";8592;3;1;0,65;0,575
"34368";8592;4;1;0,65;0,575
"34369";8593;1;1;0,6;0,575
"34370";8593;2;1;0,55;0,575
"34371";8593;3;1;0,45;0,575
"34372";8593;4;1;0,6;0,575
"34373";8594;1;1;0,6;0,6
"34374";8594;2;1;0,7;0,6
"34375";8594;3;1;0,5;0,6
"34376";8594;4;1;0,6;0,6
"34377";8595;1;1;0,35;0,45
"34378";8595;2;1;0,5;0,45
"34379";8595;3;1;0,4;0,45
"34380";8595;4;1;0,55;0,45
"34381";8596;1;1;0,75;0,45
"34382";8596;2;1;0,3;0,45
"34383";8596;3;1;0,45;0,45
"34384";8596;4;1;0,45;0,45
"34385";8597;1;1;0,35;0,525
"34386";8597;2;1;0,5;0,525
"34387";8597;3;1;0,55;0,525
"34388";8597;4;1;0,55;0,525
"34389";8598;1;1;0,45;0,4
"34390";8598;2;1;0,35;0,4
"34391";8598;3;1;0,35;0,4
"34392";8598;4;1;0,45;0,4
"34393";8599;1;1;0,45;0,5
"34394";8599;2;1;0,5;0,5
"34395";8599;3;1;0,55;0,5
"34396";8599;4;1;0,5;0,5
"34397";8600;1;1;0,65;0,6
"34398";8600;2;1;0,5;0,6
"34399";8600;3;1;0,6;0,6
"34400";8600;4;1;0,6;0,6
"34401";8601;1;1;0,5;0,475
"34402";8601;2;1;0,4;0,475
"34403";8601;3;1;0,45;0,475
"34404";8601;4;1;0,55;0,475
"34405";8602;1;1;0,45;0,45
"34406";8602;2;1;0,45;0,45
"34407";8602;3;1;0,5;0,45
"34408";8602;4;1;0,35;0,45
"34409";8603;1;1;0,55;0,5
"34410";8603;2;1;0,5;0,5
"34411";8603;3;1;0,5;0,5
"34412";8603;4;1;0,35;0,5
"34413";8604;1;1;0,25;0,45
"34414";8604;2;1;0,45;0,45
"34415";8604;3;1;0,45;0,45
"34416";8604;4;1;0,5;0,45
"34417";8605;1;1;0,45;0,525
"34418";8605;2;1;0,5;0,525
"34419";8605;3;1;0,55;0,525
"34420";8605;4;1;0,65;0,525
"34421";8606;1;1;0,6;0,55
"34422";8606;2;1;0,55;0,55
"34423";8606;3;1;0,55;0,55
"34424";8606;4;1;0,55;0,55
"34425";8607;1;1;0,8;0,575
"34426";8607;2;1;0,55;0,575
"34427";8607;3;1;0,5;0,575
"34428";8607;4;1;0,6;0,575
"34429";8608;1;1;0,55;0,5
"34430";8608;2;1;0,45;0,5
"34431";8608;3;1;0,55;0,5
"34432";8608;4;1;0,45;0,5
"34433";8609;1;1;0,55;0,525
"34434";8609;2;1;0,5;0,525
"34435";8609;3;1;0,55;0,525
"34436";8609;4;1;0,5;0,525
"34437";8610;1;1;0,3;0,45
"34438";8610;2;1;0,45;0,45
"34439";8610;3;1;0,45;0,45
"34440";8610;4;1;0,5;0,45
"34441";8611;1;1;0,55;0,55
"34442";8611;2;1;0,7;0,55
"34443";8611;3;1;0,55;0,55
"34444";8611;4;1;0,3;0,55
"34445";8612;1;1;0,65;0,525
"34446";8612;2;1;0,4;0,525
"34447";8612;3;1;0,55;0,525
"34448";8612;4;1;0,5;0,525
"34449";8613;1;1;0,45;0,475
"34450";8613;2;1;0,5;0,475
"34451";8613;3;1;0,45;0,475
"34452";8613;4;1;0,5;0,475
"34453";8614;1;1;0,5;0,5
"34454";8614;2;1;0,55;0,5
"34455";8614;3;1;0,5;0,5
"34456";8614;4;1;0,45;0,5
"34457";8615;1;1;0,6;0,6
"34458";8615;2;1;0,45;0,6
"34459";8615;3;1;0,6;0,6
"34460";8615;4;1;0,6;0,6
"34461";8616;1;1;0,5;0,525
"34462";8616;2;1;0,45;0,525
"34463";8616;3;1;0,55;0,525
"34464";8616;4;1;0,55;0,525
"34465";8617;1;1;0,6;0,5
"34466";8617;2;1;0,4;0,5
"34467";8617;3;1;0,45;0,5
"34468";8617;4;1;0,55;0,5
"34469";8618;1;1;0,45;0,45
"34470";8618;2;1;0,45;0,45
"34471";8618;3;1;0,4;0,45
"34472";8618;4;1;0,5;0,45
"34473";8619;1;1;0,5;0,5
"34474";8619;2;1;0,5;0,5
"34475";8619;3;1;0,4;0,5
"34476";8619;4;1;0,55;0,5
"34477";8620;1;1;0,6;0,525
"34478";8620;2;1;0,45;0,525
"34479";8620;3;1;0,45;0,525
"34480";8620;4;1;0,6;0,525
"34481";8621;1;1;0,6;0,575
"34482";8621;2;1;0,55;0,575
"34483";8621;3;1;0,55;0,575
"34484";8621;4;1;0,65;0,575
"34485";8622;1;1;0,5;0,525
"34486";8622;2;1;0,55;0,525
"34487";8622;3;1;0,5;0,525
"34488";8622;4;1;0,55;0,525
"34489";8623;1;1;0,55;0,525
"34490";8623;2;1;0,5;0,525
"34491";8623;3;1;0,55;0,525
"34492";8623;4;1;0,45;0,525
"34493";8624;1;1;0,3;0,475
"34494";8624;2;1;0,5;0,475
"34495";8624;3;1;0,5;0,475
"34496";8624;4;1;0,45;0,475
"34497";8625;1;1;0,65;0,475
"34498";8625;2;1;0,5;0,475
"34499";8625;3;1;0,45;0,475
"34500";8625;4;1;0,45;0,475
"34501";8626;1;1;0,65;0,475
"34502";8626;2;1;0,4;0,475
"34503";8626;3;1;0,45;0,475
"34504";8626;4;1;0,5;0,475
"34505";8627;1;1;0,45;0,475
"34506";8627;2;1;0,6;0,475
"34507";8627;3;1;0,4;0,475
"34508";8627;4;1;0,5;0,475
"34509";8628;1;1;0,6;0,575
"34510";8628;2;1;0,6;0,575
"34511";8628;3;1;0,45;0,575
"34512";8628;4;1;0,55;0,575
"34513";8629;1;1;0,65;0,5
"34514";8629;2;1;0,5;0,5
"34515";8629;3;1;0,5;0,5
"34516";8629;4;1;0,5;0,5
"34517";8630;1;1;0,5;0,45
"34518";8630;2;1;0,4;0,45
"34519";8630;3;1;0,35;0,45
"34520";8630;4;1;0,6;0,45
"34521";8631;1;1;0,6;0,45
"34522";8631;2;1;0,45;0,45
"34523";8631;3;1;0,45;0,45
"34524";8631;4;1;0,45;0,45
"34525";8632;1;1;0,75;0,55
"34526";8632;2;1;0,45;0,55
"34527";8632;3;1;0,4;0,55
"34528";8632;4;1;0,65;0,55
"34529";8633;1;1;0,6;0,55
"34530";8633;2;1;0,5;0,55
"34531";8633;3;1;0,55;0,55
"34532";8633;4;1;0,55;0,55
"34533";8634;1;1;0,5;0,5
"34534";8634;2;1;0,5;0,5
"34535";8634;3;1;0,45;0,5
"34536";8634;4;1;0,65;0,5
"34537";8635;1;1;0,4;0,475
"34538";8635;2;1;0,5;0,475
"34539";8635;3;1;0,5;0,475
"34540";8635;4;1;0,45;0,475
"34541";8636;1;1;0,65;0,475
"34542";8636;2;1;0,45;0,475
"34543";8636;3;1;0,5;0,475
"34544";8636;4;1;0,45;0,475
"34545";8637;1;1;0,6;0,55
"34546";8637;2;1;0,5;0,55
"34547";8637;3;1;0,5;0,55
"34548";8637;4;1;0,6;0,55
"34549";8638;1;1;0,5;0,45
"34550";8638;2;1;0,4;0,45
"34551";8638;3;1;0,4;0,45
"34552";8638;4;1;0,55;0,45
"34553";8639;1;1;0,35;0,45
"34554";8639;2;1;0,55;0,45
"34555";8639;3;1;0,4;0,45
"34556";8639;4;1;0,5;0,45
"34557";8640;1;1;0,4;0,55
"34558";8640;2;1;0,55;0,55
"34559";8640;3;1;0,55;0,55
"34560";8640;4;1;0,6;0,55
"34561";8641;1;1;0,55;0,6
"34562";8641;2;1;0,5;0,6
"34563";8641;3;1;0,65;0,6
"34564";8641;4;1;0,75;0,6
"34565";8642;1;1;0,45;0,45
"34566";8642;2;1;0,45;0,45
"34567";8642;3;1;0,5;0,45
"34568";8642;4;1;0,45;0,45
"34569";8643;1;1;0,45;0,45
"34570";8643;2;1;0,55;0,45
"34571";8643;3;1;0,35;0,45
"34572";8643;4;1;0,45;0,45
"34573";8644;1;1;0,25;0,4
"34574";8644;2;1;0,35;0,4
"34575";8644;3;1;0,6;0,4
"34576";8644;4;1;0,45;0,4
"34577";8645;1;1;0,25;0,45
"34578";8645;2;1;0,45;0,45
"34579";8645;3;1;0,45;0,45
"34580";8645;4;1;0,55;0,45
"34581";8646;1;1;0,4;0,475
"34582";8646;2;1;0,45;0,475
"34583";8646;3;1;0,5;0,475
"34584";8646;4;1;0,5;0,475
"34585";8647;1;1;0,35;0,5
"34586";8647;2;1;0,55;0,5
"34587";8647;3;1;0,45;0,5
"34588";8647;4;1;0,6;0,5
"34589";8648;1;1;0,5;0,5
"34590";8648;2;1;0,5;0,5
"34591";8648;3;1;0,5;0,5
"34592";8648;4;1;0,65;0,5
"34593";8649;1;1;0,6;0,525
"34594";8649;2;1;0,5;0,525
"34595";8649;3;1;0,45;0,525
"34596";8649;4;1;0,55;0,525
"34597";8650;1;1;0,25;0,375
"34598";8650;2;1;0,4;0,375
"34599";8650;3;1;0,5;0,375
"34600";8650;4;1;0,35;0,375
"34601";8651;1;1;0,35;0,425
"34602";8651;2;1;0,6;0,425
"34603";8651;3;1;0,5;0,425
"34604";8651;4;1;0,35;0,425
"34605";8652;1;1;0,65;0,5
"34606";8652;2;1;0,45;0,5
"34607";8652;3;1;0,5;0,5
"34608";8652;4;1;0,5;0,5
"34609";8653;1;1;0,45;0,5
"34610";8653;2;1;0,65;0,5
"34611";8653;3;1;0,45;0,5
"34612";8653;4;1;0,55;0,5
"34613";8654;1;1;0,45;0,475
"34614";8654;2;1;0,5;0,475
"34615";8654;3;1;0,45;0,475
"34616";8654;4;1;0,6;0,475
"34617";8655;1;1;0,55;0,55
"34618";8655;2;1;0,5;0,55
"34619";8655;3;1;0,55;0,55
"34620";8655;4;1;0,6;0,55
"34621";8656;1;1;0,5;0,525
"34622";8656;2;1;0,65;0,525
"34623";8656;3;1;0,4;0,525
"34624";8656;4;1;0,55;0,525
"34625";8657;1;1;0,65;0,6
"34626";8657;2;1;0,7;0,6
"34627";8657;3;1;0,55;0,6
"34628";8657;4;1;0,55;0,6
"34629";8658;1;1;0,35;0,5
"34630";8658;2;1;0,5;0,5
"34631";8658;3;1;0,5;0,5
"34632";8658;4;1;0,55;0,5
"34633";8659;1;1;0,4;0,425
"34634";8659;2;1;0,45;0,425
"34635";8659;3;1;0,4;0,425
"34636";8659;4;1;0,45;0,425
"34637";8660;1;1;0,65;0,525
"34638";8660;2;1;0,5;0,525
"34639";8660;3;1;0,35;0,525
"34640";8660;4;1;0,55;0,525
"34641";8661;1;1;0,5;0,5
"34642";8661;2;1;0,5;0,5
"34643";8661;3;1;0,5;0,5
"34644";8661;4;1;0,45;0,5
"34645";8662;1;1;0,35;0,45
"34646";8662;2;1;0,45;0,45
"34647";8662;3;1;0,5;0,45
"34648";8662;4;1;0,45;0,45
"34649";8663;1;1;0,45;0,45
"34650";8663;2;1;0,45;0,45
"34651";8663;3;1;0,35;0,45
"34652";8663;4;1;0,55;0,45
"34653";8664;1;1;0,45;0,4
"34654";8664;2;1;0,35;0,4
"34655";8664;3;1;0,5;0,4
"34656";8664;4;1;0,35;0,4
"34657";8665;1;1;0,25;0,4
"34658";8665;2;1;0,5;0,4
"34659";8665;3;1;0,4;0,4
"34660";8665;4;1;0,4;0,4
"34661";8666;1;1;0,4;0,45
"34662";8666;2;1;0,45;0,45
"34663";8666;3;1;0,5;0,45
"34664";8666;4;1;0,45;0,45
"34665";8667;1;1;0,45;0,475
"34666";8667;2;1;0,5;0,475
"34667";8667;3;1;0,45;0,475
"34668";8667;4;1;0,55;0,475
"34669";8668;1;1;0,6;0,525
"34670";8668;2;1;0,5;0,525
"34671";8668;3;1;0,5;0,525
"34672";8668;4;1;0,55;0,525
"34673";8669;1;1;0,5;0,5
"34674";8669;2;1;0,55;0,5
"34675";8669;3;1;0,45;0,5
"34676";8669;4;1;0,5;0,5
"34677";8670;1;1;0,65;0,575
"34678";8670;2;1;0,5;0,575
"34679";8670;3;1;0,55;0,575
"34680";8670;4;1;0,6;0,575
"34681";8671;1;1;0,65;0,475
"34682";8671;2;1;0,5;0,475
"34683";8671;3;1;0,45;0,475
"34684";8671;4;1;0,45;0,475
"34685";8672;1;1;0,5;0,5
"34686";8672;2;1;0,5;0,5
"34687";8672;3;1;0,4;0,5
"34688";8672;4;1;0,5;0,5
"34689";8673;1;1;0,7;0,65
"34690";8673;2;1;0,6;0,65
"34691";8673;3;1;0,55;0,65
"34692";8673;4;1;0,7;0,65
"34693";8674;1;1;0,55;0,6
"34694";8674;2;1;0,5;0,6
"34695";8674;3;1;0,7;0,6
"34696";8674;4;1;0,65;0,6
"34697";8675;1;1;0,35;0,475
"34698";8675;2;1;0,55;0,475
"34699";8675;3;1;0,6;0,475
"34700";8675;4;1;0,4;0,475
"34701";8676;1;1;0,5;0,475
"34702";8676;2;1;0,45;0,475
"34703";8676;3;1;0,45;0,475
"34704";8676;4;1;0,55;0,475
"34705";8677;1;1;0,5;0,5
"34706";8677;2;1;0,5;0,5
"34707";8677;3;1;0,55;0,5
"34708";8677;4;1;0,4;0,5
"34709";8678;1;1;0,45;0,45
"34710";8678;2;1;0,55;0,45
"34711";8678;3;1;0,45;0,45
"34712";8678;4;1;0,35;0,45
"34713";8679;1;1;0,55;0,55
"34714";8679;2;1;0,6;0,55
"34715";8679;3;1;0,55;0,55
"34716";8679;4;1;0,5;0,55
"34717";8680;1;1;0,55;0,55
"34718";8680;2;1;0,6;0,55
"34719";8680;3;1;0,5;0,55
"34720";8680;4;1;0,55;0,55
"34721";8681;1;1;0,65;0,55
"34722";8681;2;1;0,4;0,55
"34723";8681;3;1;0,5;0,55
"34724";8681;4;1;0,6;0,55
"34725";8682;1;1;0,4;0,475
"34726";8682;2;1;0,5;0,475
"34727";8682;3;1;0,55;0,475
"34728";8682;4;1;0,45;0,475
"34729";8683;1;1;0,3;0,4
"34730";8683;2;1;0,45;0,4
"34731";8683;3;1;0,7;0,4
"34732";8683;4;1;0,35;0,4
"34733";8684;1;1;0,45;0,5
"34734";8684;2;1;0,5;0,5
"34735";8684;3;1;0,5;0,5
"34736";8684;4;1;0,6;0,5
"34737";8685;1;1;0,5;0,55
"34738";8685;2;1;0,5;0,55
"34739";8685;3;1;0,6;0,55
"34740";8685;4;1;0,65;0,55
"34741";8686;1;1;0,6;0,575
"34742";8686;2;1;0,5;0,575
"34743";8686;3;1;0,55;0,575
"34744";8686;4;1;0,6;0,575
"34745";8687;1;1;0,6;0,55
"34746";8687;2;1;0,5;0,55
"34747";8687;3;1;0,5;0,55
"34748";8687;4;1;0,6;0,55
"34749";8688;1;1;0,7;0,525
"34750";8688;2;1;0,45;0,525
"34751";8688;3;1;0,55;0,525
"34752";8688;4;1;0,5;0,525
"34753";8689;1;1;0,55;0,55
"34754";8689;2;1;0,4;0,55
"34755";8689;3;1;0,55;0,55
"34756";8689;4;1;0,55;0,55
"34757";8690;1;1;0,5;0,55
"34758";8690;2;1;0,6;0,55
"34759";8690;3;1;0,55;0,55
"34760";8690;4;1;0,55;0,55
"34761";8691;1;1;0,55;0,5
"34762";8691;2;1;0,5;0,5
"34763";8691;3;1;0,5;0,5
"34764";8691;4;1;0,45;0,5
"34765";8692;1;1;0,5;0,55
"34766";8692;2;1;0,5;0,55
"34767";8692;3;1;0,6;0,55
"34768";8692;4;1;0,6;0,55
"34769";8693;1;1;0,7;0,5
"34770";8693;2;1;0,5;0,5
"34771";8693;3;1;0,5;0,5
"34772";8693;4;1;0,5;0,5
"34773";8694;1;1;0,55;0,525
"34774";8694;2;1;0,5;0,525
"34775";8694;3;1;0,45;0,525
"34776";8694;4;1;0,6;0,525
"34777";8695;1;1;0,35;0,5
"34778";8695;2;1;0,5;0,5
"34779";8695;3;1;0,5;0,5
"34780";8695;4;1;0,65;0,5
"34781";8696;1;1;0,6;0,55
"34782";8696;2;1;0,5;0,55
"34783";8696;3;1;0,45;0,55
"34784";8696;4;1;0,65;0,55
"34785";8697;1;1;0,2;0,425
"34786";8697;2;1;0,45;0,425
"34787";8697;3;1;0,4;0,425
"34788";8697;4;1;0,55;0,425
"34789";8698;1;1;0,55;0,5
"34790";8698;2;1;0,45;0,5
"34791";8698;3;1;0,4;0,5
"34792";8698;4;1;0,55;0,5
"34793";8699;1;1;0,6;0,525
"34794";8699;2;1;0,5;0,525
"34795";8699;3;1;0,5;0,525
"34796";8699;4;1;0,55;0,525
"34797";8700;1;1;0,5;0,475
"34798";8700;2;1;0,45;0,475
"34799";8700;3;1;0,45;0,475
"34800";8700;4;1;0,6;0,475
"34801";8701;1;1;0,55;0,525
"34802";8701;2;1;0,5;0,525
"34803";8701;3;1;0,6;0,525
"34804";8701;4;1;0,5;0,525
"34805";8702;1;1;0,45;0,45
"34806";8702;2;1;0,4;0,45
"34807";8702;3;1;0,5;0,45
"34808";8702;4;1;0,45;0,45
"34809";8703;1;1;0,45;0,475
"34810";8703;2;1;0,5;0,475
"34811";8703;3;1;0,5;0,475
